               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 309,            0.016983,           0.0047033,           0.0013736,             0.95885,             0.97598,             0.97333,             0.88279,            0.024455,           0.0029186,           0.0077293,           0.0080527,           0.0080527,           0.0080527
                 310,            0.016843,           0.0039526,           0.0014716,             0.95858,             0.97619,             0.97333,             0.88009,            0.023562,           0.0029048,           0.0074271,           0.0080411,           0.0080411,           0.0080411
                 311,            0.015683,           0.0043945,           0.0014646,             0.96734,             0.97619,             0.97333,             0.86508,            0.021742,           0.0029508,           0.0070247,           0.0080294,           0.0080294,           0.0080294
                 312,            0.016485,           0.0045284,           0.0015183,             0.96811,             0.97619,             0.97329,             0.88285,            0.021691,           0.0029974,           0.0066146,           0.0080177,           0.0080177,           0.0080177
                 313,            0.018354,           0.0041151,           0.0012916,             0.96437,             0.97592,             0.97327,             0.88069,            0.022554,           0.0030695,           0.0058495,           0.0080059,           0.0080059,           0.0080059
                 314,            0.016347,            0.004397,           0.0013208,              0.9688,             0.97619,             0.97328,             0.86505,            0.021185,           0.0030189,           0.0049869,           0.0079942,           0.0079942,           0.0079942
                 315,            0.016299,           0.0042793,           0.0013042,             0.98057,             0.97619,             0.97328,             0.88806,            0.019908,           0.0030444,           0.0033462,           0.0079824,           0.0079824,           0.0079824
                 316,            0.015293,           0.0043272,           0.0013156,             0.98029,             0.97619,             0.97327,             0.88958,            0.021077,           0.0030113,           0.0026992,           0.0079706,           0.0079706,           0.0079706
                 317,            0.015383,           0.0042445,           0.0012509,             0.97263,             0.97619,             0.97385,              0.8548,            0.021623,           0.0031266,           0.0023835,           0.0079588,           0.0079588,           0.0079588
                 318,            0.015738,           0.0045855,           0.0013656,             0.97623,             0.97592,             0.97395,             0.85535,            0.021971,           0.0031264,           0.0023426,           0.0079469,           0.0079469,           0.0079469
                 319,            0.015853,            0.003998,           0.0014578,              0.9811,             0.97619,             0.97392,             0.86332,            0.021296,           0.0031858,           0.0023665,            0.007935,            0.007935,            0.007935
                 320,            0.016808,           0.0042455,           0.0015746,             0.98789,             0.97619,              0.9733,             0.92039,            0.021171,           0.0029791,           0.0025909,           0.0079231,           0.0079231,           0.0079231
                 321,            0.017285,           0.0042718,           0.0013792,             0.98752,             0.97619,             0.97333,             0.88195,            0.022219,           0.0029608,           0.0031001,           0.0079112,           0.0079112,           0.0079112
                 322,            0.016359,           0.0038151,           0.0017247,             0.98379,             0.97581,             0.97333,             0.85451,            0.021541,           0.0029617,           0.0035366,           0.0078993,           0.0078993,           0.0078993
                 323,            0.016173,           0.0043511,           0.0016723,             0.97509,             0.97619,             0.97339,             0.87701,            0.022307,           0.0030056,           0.0038379,           0.0078873,           0.0078873,           0.0078873
                 324,            0.016067,            0.004647,           0.0017558,             0.96937,             0.97605,              0.9734,             0.91075,            0.022484,           0.0028804,           0.0043015,           0.0078753,           0.0078753,           0.0078753
                 325,            0.016259,            0.004164,           0.0014658,             0.95338,             0.97619,             0.97342,             0.88343,             0.02296,           0.0028375,           0.0033131,           0.0078633,           0.0078633,           0.0078633
                 326,            0.014112,           0.0042481,           0.0014969,             0.95131,             0.97619,             0.97345,             0.89265,            0.021988,           0.0028987,           0.0026029,           0.0078512,           0.0078512,           0.0078512
                 327,            0.015957,           0.0045924,           0.0016563,             0.95976,             0.97595,             0.97347,             0.88141,            0.021322,           0.0030032,           0.0024386,           0.0078392,           0.0078392,           0.0078392
                 328,            0.016705,           0.0043704,           0.0014719,             0.97377,             0.97619,             0.97352,             0.89391,            0.018458,           0.0028781,           0.0024103,           0.0078271,           0.0078271,           0.0078271
                 329,            0.019023,           0.0041925,           0.0013123,               0.977,             0.97619,              0.9747,             0.89357,            0.019853,           0.0029462,           0.0018967,            0.007815,            0.007815,            0.007815
                 330,            0.016228,           0.0040354,           0.0012901,             0.97726,             0.97585,             0.97483,             0.90994,            0.020063,           0.0028915,           0.0019025,           0.0078028,           0.0078028,           0.0078028
                 331,            0.013883,           0.0039842,           0.0013552,             0.97447,             0.96456,             0.97507,             0.92286,            0.019712,           0.0029234,           0.0018232,           0.0077907,           0.0077907,           0.0077907
                 332,            0.014288,           0.0041072,           0.0014718,             0.96347,             0.97588,             0.97541,             0.91125,            0.019654,           0.0029972,            0.001701,           0.0077785,           0.0077785,           0.0077785
                 333,            0.016374,           0.0042963,           0.0017158,             0.96301,             0.97599,             0.97529,             0.91051,            0.018841,           0.0031401,           0.0016943,           0.0077663,           0.0077663,           0.0077663
                 334,            0.015327,           0.0041775,           0.0014104,             0.96657,             0.97583,             0.97681,             0.90461,            0.021144,           0.0030103,           0.0016573,           0.0077541,           0.0077541,           0.0077541
                 335,            0.014529,           0.0042839,           0.0013386,             0.97171,             0.97619,             0.97623,             0.86517,            0.021315,           0.0031275,           0.0017926,           0.0077418,           0.0077418,           0.0077418
                 336,            0.016102,           0.0042533,             0.00138,             0.97775,             0.97619,             0.97596,             0.90111,            0.020733,           0.0029826,           0.0020523,           0.0077296,           0.0077296,           0.0077296
                 337,            0.017087,           0.0045584,           0.0014425,             0.97869,             0.97605,             0.97559,             0.91718,            0.019809,           0.0030158,           0.0023433,           0.0077173,           0.0077173,           0.0077173
                 338,              0.0144,           0.0037454,           0.0013441,              0.9776,             0.97612,             0.97557,             0.88481,            0.019328,           0.0030263,           0.0023758,            0.007705,            0.007705,            0.007705
                 339,            0.013881,           0.0038243,           0.0012647,             0.98344,             0.96446,             0.97545,             0.90781,            0.017801,           0.0030735,             0.00229,           0.0076926,           0.0076926,           0.0076926
                 340,            0.014033,           0.0040709,           0.0012493,              0.9788,             0.96453,             0.97431,             0.91354,            0.017905,           0.0029521,           0.0023549,           0.0076803,           0.0076803,           0.0076803
                 341,            0.014843,           0.0043489,           0.0012561,             0.96305,               0.953,             0.97348,             0.91813,            0.020902,           0.0029044,           0.0024505,           0.0076679,           0.0076679,           0.0076679
                 342,            0.015388,           0.0042228,           0.0011297,             0.95099,             0.95243,             0.97351,             0.94492,            0.021848,           0.0029156,           0.0025949,           0.0076555,           0.0076555,           0.0076555
                 343,            0.017225,           0.0040467,           0.0012452,             0.94784,             0.95529,             0.97355,             0.87476,            0.023304,           0.0031616,           0.0028282,           0.0076431,           0.0076431,           0.0076431
                 344,            0.019497,           0.0047368,           0.0014713,             0.94788,             0.96433,             0.97354,             0.88152,            0.022277,           0.0031092,           0.0026106,           0.0076306,           0.0076306,           0.0076306
                 345,            0.020065,           0.0041545,           0.0012298,              0.9625,             0.96634,             0.97355,             0.90432,            0.021903,           0.0030813,           0.0033386,           0.0076182,           0.0076182,           0.0076182
                 346,            0.016031,           0.0046966,           0.0013056,             0.94831,             0.97596,             0.97359,             0.88442,            0.020611,           0.0029972,           0.0029194,           0.0076057,           0.0076057,           0.0076057
                 347,             0.01397,           0.0042645,           0.0013035,             0.95419,             0.97589,             0.97356,             0.91875,            0.019421,           0.0030291,           0.0022335,           0.0075932,           0.0075932,           0.0075932
                 348,            0.015372,           0.0040572,           0.0013552,              0.9552,             0.97567,             0.97359,             0.85582,            0.022232,           0.0030149,           0.0020104,           0.0075807,           0.0075807,           0.0075807
                 349,            0.017594,           0.0043289,           0.0013504,             0.96167,             0.97619,             0.97355,             0.87775,            0.022382,           0.0028246,           0.0020422,           0.0075681,           0.0075681,           0.0075681
                 350,            0.013789,           0.0036863,           0.0013203,             0.96603,             0.97619,             0.97358,             0.85272,            0.020402,           0.0029001,           0.0022409,           0.0075555,           0.0075555,           0.0075555
                 351,            0.015125,            0.004451,           0.0014746,             0.96696,             0.97619,             0.97357,             0.91692,            0.023289,           0.0029032,            0.002354,            0.007543,            0.007543,            0.007543
                 352,            0.016265,           0.0041476,           0.0013411,             0.97208,             0.97617,             0.97357,             0.92922,            0.023538,           0.0027496,           0.0027971,           0.0075304,           0.0075304,           0.0075304
                 353,             0.01521,           0.0041272,           0.0014617,             0.97799,             0.97611,             0.97356,             0.93608,             0.02497,           0.0027488,            0.002879,           0.0075177,           0.0075177,           0.0075177
                 354,            0.014634,           0.0040454,            0.001377,             0.98137,             0.97619,             0.97352,             0.92097,            0.024025,           0.0027566,           0.0027019,           0.0075051,           0.0075051,           0.0075051
                 355,            0.015039,           0.0039317,           0.0012193,              0.9821,             0.97614,             0.97463,             0.92742,            0.025395,           0.0029623,           0.0027178,           0.0074924,           0.0074924,           0.0074924
                 356,             0.01638,           0.0042496,           0.0012778,             0.98427,             0.97619,             0.97414,             0.91333,             0.02501,            0.003028,           0.0027079,           0.0074797,           0.0074797,           0.0074797
                 357,            0.018433,           0.0045119,           0.0013143,             0.98371,             0.97603,             0.97412,             0.92941,             0.02252,           0.0030685,            0.002779,            0.007467,            0.007467,            0.007467
                 358,            0.014203,           0.0040461,           0.0013528,             0.98155,              0.9759,             0.97492,             0.90417,            0.020966,           0.0031263,           0.0025529,           0.0074543,           0.0074543,           0.0074543
                 359,            0.015513,           0.0041656,           0.0012797,             0.98286,             0.97619,             0.97569,             0.90942,             0.02147,           0.0031435,           0.0023963,           0.0074416,           0.0074416,           0.0074416
                 360,            0.015965,            0.004438,           0.0012187,             0.98649,             0.97619,             0.97537,             0.90302,            0.019973,           0.0031523,           0.0023995,           0.0074288,           0.0074288,           0.0074288
                 361,            0.016028,           0.0047815,           0.0015294,               0.984,             0.97619,             0.97606,             0.90789,            0.017104,           0.0028461,           0.0023272,            0.007416,            0.007416,            0.007416
                 362,            0.013209,           0.0040955,           0.0013166,             0.98424,             0.97619,             0.97759,             0.89738,            0.019233,           0.0029408,           0.0020847,           0.0074032,           0.0074032,           0.0074032
                 363,            0.014935,           0.0041561,           0.0013575,             0.98429,             0.97619,             0.97868,             0.91558,            0.020555,           0.0028992,           0.0019389,           0.0073904,           0.0073904,           0.0073904
                 364,             0.01442,           0.0037052,           0.0015381,              0.9868,             0.97619,             0.97915,             0.91558,            0.020759,           0.0028959,           0.0018752,           0.0073775,           0.0073775,           0.0073775
                 365,            0.015125,           0.0039708,           0.0012694,              0.9869,             0.97619,             0.97952,             0.92827,            0.020842,           0.0028843,           0.0018221,           0.0073647,           0.0073647,           0.0073647
                 366,            0.015798,           0.0044437,            0.001207,             0.98887,             0.97619,             0.97981,             0.89071,            0.021486,           0.0030155,           0.0017868,           0.0073518,           0.0073518,           0.0073518
                 367,            0.017153,           0.0042459,           0.0011526,             0.99173,             0.97608,             0.97889,             0.93286,            0.017919,            0.002959,           0.0018574,           0.0073389,           0.0073389,           0.0073389
                 368,            0.014763,           0.0040455,           0.0013245,             0.99106,             0.97619,             0.97885,             0.91917,            0.016431,           0.0029151,           0.0018601,            0.007326,            0.007326,            0.007326
                 369,            0.016781,           0.0034776,           0.0012654,             0.98995,             0.97619,             0.98882,             0.91148,            0.018265,           0.0029222,           0.0017454,           0.0073131,           0.0073131,           0.0073131
                 370,            0.014272,           0.0040291,           0.0016849,             0.99247,              0.9762,             0.99156,             0.92546,            0.019345,           0.0028441,            0.001688,           0.0073001,           0.0073001,           0.0073001
                 371,            0.015185,           0.0037689,           0.0014207,             0.99212,              0.9762,               0.995,             0.91501,            0.019692,           0.0027183,           0.0015953,           0.0072872,           0.0072872,           0.0072872
                 372,            0.013037,           0.0037505,           0.0013456,             0.99136,              0.9762,               0.995,             0.91362,            0.019145,           0.0026735,           0.0015089,           0.0072742,           0.0072742,           0.0072742
                 373,            0.017226,           0.0040001,           0.0014574,              0.9896,             0.97621,               0.995,             0.92893,             0.01765,           0.0026143,           0.0014382,           0.0072612,           0.0072612,           0.0072612
                 374,            0.015392,            0.003923,           0.0016546,             0.98984,             0.97621,               0.995,             0.89698,            0.017669,            0.002595,           0.0014061,           0.0072482,           0.0072482,           0.0072482
                 375,            0.014308,           0.0041167,           0.0013644,             0.98791,              0.9762,               0.991,             0.90945,            0.017532,           0.0027027,            0.001412,           0.0072351,           0.0072351,           0.0072351
                 376,            0.012895,           0.0038976,           0.0013032,             0.98697,             0.97613,             0.98896,             0.88689,            0.017341,           0.0026736,           0.0014229,           0.0072221,           0.0072221,           0.0072221
                 377,            0.016192,            0.004009,           0.0011917,             0.98369,              0.9762,             0.98773,               0.894,            0.018724,           0.0027628,           0.0014196,            0.007209,            0.007209,            0.007209
                 378,            0.014466,           0.0041478,           0.0012272,             0.98178,             0.97619,             0.98747,             0.89476,            0.017977,           0.0027325,           0.0014284,           0.0071959,           0.0071959,           0.0071959
                 379,            0.013217,           0.0042286,           0.0011667,             0.98294,              0.9762,             0.98719,             0.92766,            0.017465,           0.0027582,           0.0014466,           0.0071828,           0.0071828,           0.0071828
                 380,            0.015623,           0.0041119,           0.0011713,             0.97427,             0.97597,             0.98716,             0.92068,            0.017728,           0.0028106,           0.0014376,           0.0071697,           0.0071697,           0.0071697
                 381,            0.016974,           0.0041844,           0.0014051,             0.97369,              0.9762,             0.98769,             0.94058,             0.01684,           0.0027476,           0.0014232,           0.0071566,           0.0071566,           0.0071566
                 382,            0.014082,            0.004161,           0.0012411,             0.97496,              0.9762,              0.9878,             0.90363,            0.017581,           0.0028022,           0.0014356,           0.0071434,           0.0071434,           0.0071434
                 383,            0.013712,           0.0040093,           0.0013371,             0.97424,             0.97619,             0.98615,             0.92833,            0.019049,           0.0027848,           0.0014445,           0.0071302,           0.0071302,           0.0071302
                 384,            0.014111,           0.0035686,           0.0013735,             0.97441,             0.97592,             0.98783,             0.91874,            0.019364,           0.0028104,           0.0014591,           0.0071171,           0.0071171,           0.0071171
                 385,            0.014616,           0.0042677,             0.00124,             0.98035,             0.97617,             0.98912,             0.91337,            0.017702,           0.0027872,           0.0015132,           0.0071039,           0.0071039,           0.0071039
                 386,            0.017109,            0.004084,           0.0012003,             0.98321,             0.97619,              0.9892,             0.89083,            0.018329,           0.0029027,           0.0015375,           0.0070906,           0.0070906,           0.0070906
                 387,            0.015875,           0.0042412,           0.0012681,             0.98419,             0.97619,             0.98977,             0.91267,            0.017592,           0.0027881,           0.0015228,           0.0070774,           0.0070774,           0.0070774
                 388,            0.014641,           0.0044036,           0.0013076,             0.98732,             0.97619,             0.98249,             0.93656,            0.017396,           0.0028079,           0.0016124,           0.0070642,           0.0070642,           0.0070642
                 389,            0.015644,           0.0041892,            0.001384,             0.98816,             0.97619,             0.97497,             0.87279,             0.01868,           0.0028214,           0.0019256,           0.0070509,           0.0070509,           0.0070509
                 390,            0.015385,           0.0039167,           0.0012814,             0.98942,             0.97619,             0.97477,             0.88698,            0.019032,           0.0028383,           0.0019804,           0.0070376,           0.0070376,           0.0070376
                 391,            0.013416,           0.0041023,           0.0012188,             0.99015,             0.97619,             0.97476,             0.88217,             0.01922,            0.002814,           0.0020596,           0.0070243,           0.0070243,           0.0070243
                 392,            0.013354,           0.0036319,           0.0011178,             0.99121,             0.97619,             0.97459,             0.88041,            0.021075,            0.002863,           0.0021265,            0.007011,            0.007011,            0.007011
                 393,            0.015697,           0.0045341,            0.001122,             0.99222,             0.97619,             0.97365,             0.87465,            0.022656,           0.0027272,           0.0025888,           0.0069977,           0.0069977,           0.0069977
                 394,             0.01475,           0.0041814,           0.0010811,             0.99261,             0.97619,             0.97366,             0.90654,            0.021243,           0.0027878,           0.0028523,           0.0069843,           0.0069843,           0.0069843
                 395,            0.013866,           0.0037597,           0.0010326,             0.99501,             0.97619,             0.97366,             0.91544,            0.019254,           0.0027747,           0.0029435,            0.006971,            0.006971,            0.006971
                 396,            0.014565,           0.0038454,           0.0011189,             0.99616,             0.97619,             0.97368,             0.91568,            0.022063,           0.0028165,           0.0029123,           0.0069576,           0.0069576,           0.0069576
                 397,            0.016722,           0.0040801,           0.0011711,             0.99576,             0.97619,             0.97568,             0.92135,            0.023587,           0.0027948,           0.0026209,           0.0069442,           0.0069442,           0.0069442
                 398,            0.014768,           0.0040063,           0.0014136,             0.99615,             0.97619,             0.97634,             0.92748,            0.022861,           0.0026663,           0.0027682,           0.0069308,           0.0069308,           0.0069308
                 399,            0.015011,            0.004295,           0.0015737,             0.99566,             0.97619,              0.9736,             0.89629,            0.024036,           0.0027362,           0.0031413,           0.0069174,           0.0069174,           0.0069174
                 400,            0.014552,           0.0041755,           0.0014338,             0.99268,             0.97619,             0.97361,             0.91994,            0.022183,           0.0026243,           0.0035485,            0.006904,            0.006904,            0.006904
                 401,            0.015794,           0.0042867,           0.0012054,             0.98461,             0.97615,             0.97361,             0.93985,            0.020744,           0.0025652,           0.0039352,           0.0068906,           0.0068906,           0.0068906
                 402,            0.013485,           0.0039284,           0.0012651,             0.97802,             0.97619,             0.97358,             0.92574,            0.021124,           0.0026526,           0.0042075,           0.0068771,           0.0068771,           0.0068771
                 403,            0.013822,           0.0040053,           0.0014706,             0.96678,             0.97619,             0.97362,             0.92838,            0.020254,           0.0026967,           0.0031669,           0.0068637,           0.0068637,           0.0068637
                 404,            0.013534,           0.0035997,           0.0014135,             0.95851,              0.9757,             0.97643,             0.93959,            0.023288,           0.0027325,           0.0022767,           0.0068502,           0.0068502,           0.0068502
                 405,            0.014841,           0.0039024,           0.0011484,             0.95444,             0.97612,             0.98679,             0.91513,            0.026339,           0.0027564,           0.0016496,           0.0068367,           0.0068367,           0.0068367
                 406,             0.01549,           0.0042693,            0.001098,             0.95295,              0.9762,             0.98741,             0.94147,             0.02833,           0.0027624,           0.0015438,           0.0068232,           0.0068232,           0.0068232
                 407,            0.015349,           0.0038352,           0.0010774,             0.96325,             0.97619,             0.98753,             0.90714,            0.028642,           0.0027729,           0.0015137,           0.0068097,           0.0068097,           0.0068097
                 408,            0.015104,           0.0040826,            0.001215,             0.97419,              0.9762,             0.98784,             0.94889,            0.029057,           0.0027489,            0.001512,           0.0067961,           0.0067961,           0.0067961
                 409,            0.016952,           0.0043334,           0.0011857,             0.97852,              0.9762,             0.98747,             0.93147,            0.028167,           0.0028349,           0.0017597,           0.0067826,           0.0067826,           0.0067826
                 410,            0.014611,             0.00399,           0.0015825,             0.97491,              0.9762,             0.98756,              0.9106,            0.027093,           0.0029044,           0.0020179,            0.006769,            0.006769,            0.006769
                 411,            0.013962,           0.0040025,           0.0012169,             0.96605,             0.97619,             0.98938,             0.90941,            0.027047,           0.0028802,           0.0022321,           0.0067555,           0.0067555,           0.0067555
                 412,            0.013804,           0.0039847,           0.0012165,             0.95963,             0.97611,               0.995,             0.91026,            0.024993,           0.0027486,           0.0025625,           0.0067419,           0.0067419,           0.0067419
                 413,            0.014998,           0.0041176,           0.0012833,             0.95733,             0.97596,               0.995,             0.89878,             0.02321,           0.0027573,             0.00311,           0.0067283,           0.0067283,           0.0067283
                 414,             0.01266,            0.004081,            0.001403,             0.96618,              0.9762,               0.995,             0.90592,            0.022103,           0.0027234,           0.0034124,           0.0067147,           0.0067147,           0.0067147
                 415,            0.013034,           0.0039647,           0.0013902,             0.97066,             0.97619,               0.995,             0.91583,            0.021004,           0.0027449,           0.0034132,           0.0067011,           0.0067011,           0.0067011
                 416,             0.01285,           0.0037977,           0.0012179,             0.97336,             0.97602,             0.99455,             0.89237,            0.019574,           0.0028443,           0.0033478,           0.0066874,           0.0066874,           0.0066874
                 417,            0.015905,            0.003929,           0.0010049,             0.96943,             0.97619,               0.995,             0.91506,            0.018248,           0.0027851,           0.0031831,           0.0066738,           0.0066738,           0.0066738
                 418,            0.012705,           0.0035879,           0.0011709,             0.96226,              0.9762,               0.995,             0.89819,            0.018203,           0.0028143,           0.0029675,           0.0066601,           0.0066601,           0.0066601
                 419,            0.012615,             0.00426,           0.0012426,             0.96852,             0.96443,               0.995,             0.92196,            0.017576,           0.0027777,           0.0028001,           0.0066465,           0.0066465,           0.0066465
                 420,            0.011792,           0.0039454,           0.0015454,             0.96594,              0.9644,               0.995,             0.91476,            0.017365,           0.0027257,            0.002501,           0.0066328,           0.0066328,           0.0066328
                 421,            0.013715,           0.0039112,           0.0011247,             0.96916,             0.95274,               0.995,             0.89884,            0.017851,           0.0027612,           0.0021033,           0.0066191,           0.0066191,           0.0066191
                 422,            0.013018,           0.0037613,           0.0011771,             0.95981,             0.96031,               0.995,             0.93857,            0.017154,           0.0027364,           0.0018906,           0.0066054,           0.0066054,           0.0066054
                 423,            0.013425,           0.0040253,           0.0011082,             0.95963,             0.96423,               0.995,             0.91409,            0.017484,           0.0028399,            0.001726,           0.0065917,           0.0065917,           0.0065917
                 424,            0.013628,           0.0038561,           0.0010925,             0.95992,             0.96405,               0.995,             0.90562,             0.01646,           0.0028311,           0.0016048,            0.006578,            0.006578,            0.006578
                 425,            0.015704,           0.0037162,           0.0010036,             0.95814,             0.96432,               0.995,             0.91685,            0.018108,           0.0028781,           0.0014621,           0.0065642,           0.0065642,           0.0065642
                 426,            0.013207,           0.0038039,           0.0012469,             0.96103,             0.96431,               0.995,             0.93233,            0.017128,           0.0029058,           0.0013706,           0.0065505,           0.0065505,           0.0065505
                 427,            0.013176,           0.0039423,           0.0011077,             0.95851,             0.96381,               0.995,             0.93437,            0.017363,           0.0028882,           0.0013152,           0.0065368,           0.0065368,           0.0065368
                 428,            0.014003,            0.003734,           0.0016703,             0.95786,             0.96431,               0.995,             0.91283,            0.016516,           0.0028716,           0.0012729,            0.006523,            0.006523,            0.006523
                 429,            0.014268,           0.0039129,            0.001052,              0.9668,             0.96444,             0.99375,             0.91974,            0.017693,           0.0029252,           0.0012501,           0.0065092,           0.0065092,           0.0065092
                 430,            0.012937,           0.0045685,            0.001077,             0.96149,             0.97619,             0.99025,             0.90521,            0.018119,           0.0030442,           0.0012644,           0.0064954,           0.0064954,           0.0064954
                 431,            0.013093,           0.0038555,           0.0011691,             0.97392,             0.97619,             0.98869,             0.89536,            0.017936,           0.0030962,           0.0012661,           0.0064816,           0.0064816,           0.0064816
                 432,            0.011885,           0.0036861,           0.0010723,             0.97336,             0.97619,             0.98468,             0.90854,            0.016604,           0.0030419,           0.0012652,           0.0064678,           0.0064678,           0.0064678
                 433,            0.013107,           0.0037627,           0.0011096,              0.9737,              0.9762,             0.99136,             0.87923,            0.017537,           0.0029368,           0.0012706,            0.006454,            0.006454,            0.006454
                 434,             0.01235,           0.0039891,           0.0011032,             0.97942,              0.9762,               0.995,             0.92561,            0.018492,           0.0028156,           0.0012917,           0.0064402,           0.0064402,           0.0064402
                 435,            0.014415,           0.0037634,           0.0011501,             0.98155,             0.97576,               0.995,             0.93105,             0.01662,           0.0028034,           0.0013242,           0.0064264,           0.0064264,           0.0064264
                 436,            0.015263,           0.0036992,           0.0010752,             0.98376,             0.97591,               0.995,             0.91188,            0.016402,           0.0027593,           0.0013583,           0.0064125,           0.0064125,           0.0064125
                 437,            0.016458,           0.0038818,           0.0011425,              0.9844,             0.97588,               0.995,             0.93331,            0.016753,           0.0027299,           0.0014484,           0.0063987,           0.0063987,           0.0063987
                 438,            0.013682,           0.0037737,           0.0011407,             0.98556,             0.97574,               0.995,             0.91866,            0.016403,           0.0027637,           0.0014686,           0.0063848,           0.0063848,           0.0063848
                 439,            0.014078,           0.0040311,           0.0015752,             0.98227,              0.9762,               0.995,             0.93157,            0.017558,           0.0027173,           0.0014739,            0.006371,            0.006371,            0.006371
                 440,            0.013474,           0.0037768,           0.0010605,             0.98255,             0.97605,               0.995,              0.9325,            0.018082,           0.0027094,           0.0014601,           0.0063571,           0.0063571,           0.0063571
                 441,            0.013469,           0.0040471,          0.00099867,             0.97947,              0.9762,               0.995,             0.93049,            0.016707,           0.0026686,           0.0014435,           0.0063432,           0.0063432,           0.0063432
                 442,            0.014841,           0.0039472,           0.0011461,             0.98106,              0.9762,               0.995,             0.89983,            0.017843,           0.0027683,           0.0014164,           0.0063293,           0.0063293,           0.0063293
                 443,            0.015551,           0.0037527,           0.0010834,             0.98236,             0.97612,               0.995,             0.92602,            0.017443,           0.0025912,           0.0013638,           0.0063154,           0.0063154,           0.0063154
                 444,             0.01198,           0.0041155,           0.0010334,             0.98282,              0.9762,               0.995,             0.92937,            0.017877,           0.0025795,           0.0013449,           0.0063015,           0.0063015,           0.0063015
                 445,            0.012095,           0.0038806,          0.00097425,             0.98554,             0.97616,               0.995,             0.90552,            0.016462,            0.002603,           0.0013037,           0.0062876,           0.0062876,           0.0062876
                 446,            0.012682,           0.0042821,           0.0010246,             0.98523,              0.9762,               0.995,             0.88542,            0.017272,           0.0026605,           0.0012738,           0.0062737,           0.0062737,           0.0062737
                 447,            0.012033,           0.0034392,          0.00096312,              0.9864,             0.97619,              0.9804,               0.862,            0.016442,           0.0027709,            0.001287,           0.0062598,           0.0062598,           0.0062598
                 448,            0.012049,           0.0033828,           0.0011048,             0.99001,             0.97619,             0.97962,             0.94093,            0.016738,            0.002806,           0.0012628,           0.0062458,           0.0062458,           0.0062458
                 449,            0.014203,           0.0040611,           0.0010239,             0.99163,             0.97609,             0.97769,             0.90546,            0.017099,           0.0028618,           0.0012605,           0.0062319,           0.0062319,           0.0062319
                 450,            0.012034,            0.003861,           0.0011895,             0.98999,             0.97619,             0.97615,             0.91189,             0.01508,           0.0028216,           0.0012667,           0.0062179,           0.0062179,           0.0062179
                 451,            0.013061,            0.004098,           0.0010019,             0.98647,             0.97619,             0.97579,             0.92781,            0.015935,           0.0028385,           0.0012623,            0.006204,            0.006204,            0.006204
                 452,            0.011369,           0.0035866,          0.00092406,             0.99416,             0.96823,             0.97501,             0.92782,            0.016969,           0.0028873,           0.0012874,             0.00619,             0.00619,             0.00619
                 453,             0.01407,           0.0037572,           0.0010679,              0.9905,             0.97588,             0.97485,             0.93285,            0.016097,           0.0029419,           0.0012795,            0.006176,            0.006176,            0.006176
                 454,            0.012608,           0.0033792,          0.00092458,             0.99465,             0.97619,             0.97472,             0.91729,            0.016726,           0.0028848,           0.0012712,            0.006162,            0.006162,            0.006162
                 455,            0.012623,           0.0036741,           0.0010155,             0.99671,             0.97593,              0.9747,             0.93497,            0.016058,           0.0028776,           0.0013015,            0.006148,            0.006148,            0.006148
                 456,            0.011236,           0.0034912,            0.001165,             0.99502,             0.97619,             0.97378,             0.90198,            0.016795,           0.0029046,           0.0013431,           0.0061341,           0.0061341,           0.0061341
                 457,             0.01253,           0.0038873,          0.00096459,             0.99321,             0.97619,              0.9738,             0.87102,            0.018519,           0.0028855,           0.0013576,           0.0061201,           0.0061201,           0.0061201
                 458,            0.014786,           0.0037631,           0.0010057,             0.99283,             0.97619,              0.9763,             0.86988,            0.018766,           0.0029054,           0.0013253,           0.0061061,           0.0061061,           0.0061061
                 459,            0.013936,           0.0038203,           0.0010558,             0.99265,             0.97619,             0.97775,             0.88642,            0.017856,           0.0028617,           0.0013378,            0.006092,            0.006092,            0.006092
                 460,              0.0114,           0.0037516,           0.0009254,             0.99299,             0.97619,             0.98052,             0.90923,            0.016666,           0.0026985,           0.0013098,            0.006078,            0.006078,            0.006078
                 461,            0.014685,           0.0036349,           0.0011249,             0.99222,             0.97619,             0.98083,             0.92221,            0.017069,           0.0026466,           0.0013439,            0.006064,            0.006064,            0.006064
                 462,            0.012424,            0.003924,            0.001291,             0.99104,             0.97619,             0.97897,             0.90604,            0.017617,           0.0026261,           0.0013617,             0.00605,             0.00605,             0.00605
                 463,            0.012922,           0.0040694,           0.0011048,             0.98923,             0.97604,             0.97648,             0.92852,            0.018552,            0.002678,           0.0014574,           0.0060359,           0.0060359,           0.0060359
                 464,            0.013652,           0.0036584,          0.00091068,             0.98721,             0.97619,             0.97408,             0.93887,            0.017964,           0.0026911,           0.0015134,           0.0060219,           0.0060219,           0.0060219
                 465,            0.014333,           0.0038794,           0.0010054,             0.98074,             0.97619,             0.97505,             0.93077,            0.017533,           0.0026612,           0.0014609,           0.0060079,           0.0060079,           0.0060079
