   204/499     2.23G   0.01513  0.008795  0.001335   0.02526        53       640    0.9923    0.9938    0.9954    0.8475   0.01212  0.006687  0.001286
   205/499     2.23G   0.01556  0.009184  0.001387   0.02613        54       640    0.9918    0.9938    0.9953    0.8814   0.01026  0.006322  0.001276
   206/499     2.23G    0.0146  0.008692  0.001297   0.02459        56       640      0.99    0.9938    0.9952    0.8806   0.01172  0.006224  0.001223
   207/499     2.23G   0.01393  0.008847  0.001222     0.024        48       640    0.9885    0.9937    0.9951    0.8806   0.01069  0.006325  0.001152
   208/499     2.23G   0.01275  0.007936  0.001226   0.02192        49       640    0.9899    0.9938    0.9949    0.8638    0.0119  0.006417  0.001131
   209/499     2.23G   0.01405  0.008145  0.001151   0.02334        46       640    0.9873    0.9938    0.9946    0.8648   0.01254  0.006608  0.001145
   210/499     2.23G   0.01508  0.008311   0.00132   0.02471        48       640    0.9854    0.9937     0.994    0.8673    0.0111  0.006254  0.001293
   211/499     2.23G   0.01403  0.007718  0.001571   0.02332        51       640    0.9893    0.9896    0.9941    0.8773   0.01086  0.006149  0.001331
   212/499     2.23G   0.01425  0.008124  0.001359   0.02373        36       640    0.9888    0.9896     0.994    0.8519   0.01118  0.006375  0.001305
   213/499     2.23G   0.01282  0.008527   0.00119   0.02254        42       640    0.9884    0.9937     0.995    0.8814   0.01091  0.006261  0.001227
   214/499     2.23G    0.0142   0.00863  0.001315   0.02415        61       640    0.9913    0.9937    0.9953    0.8511   0.01202  0.006557  0.001198
   215/499     2.23G   0.01414  0.008603  0.001436   0.02418        36       640    0.9881    0.9938    0.9942    0.8704    0.0108  0.006415   0.00122
   216/499     2.23G   0.01378  0.008202  0.001328   0.02331        46       640      0.99    0.9829    0.9915    0.8775   0.01107  0.006366  0.001213
   217/499     2.23G   0.01349  0.008297  0.001338   0.02312        52       640    0.9903    0.9821    0.9913    0.8519   0.01181  0.006291  0.001167
   218/499     2.23G   0.01331   0.00858  0.001182   0.02307        53       640    0.9918     0.982    0.9927    0.8684   0.01141  0.006323  0.001115
   219/499     2.23G   0.01365  0.008187  0.001249   0.02308        63       640    0.9909    0.9819    0.9939    0.8552   0.01117  0.006245   0.00113
   220/499     2.23G   0.01469  0.007856  0.001357    0.0239        45       640    0.9866    0.9825    0.9952    0.8469   0.01141  0.006658  0.001195
   221/499     2.23G    0.0134  0.007938  0.001262    0.0226        62       640    0.9859    0.9831    0.9955    0.8771   0.01044  0.006168  0.001156
   222/499     2.23G   0.01423  0.008435  0.001184   0.02385        37       640    0.9874    0.9917    0.9952    0.8554   0.01187   0.00642  0.001128
   223/499     2.23G   0.01215  0.007947  0.001374   0.02147        42       640    0.9898    0.9937    0.9953    0.8578   0.01131  0.006548  0.001092
   224/499     2.23G   0.01278  0.007897  0.001177   0.02186        41       640    0.9911    0.9837    0.9932    0.8623   0.01097  0.006461  0.001082
   225/499     2.23G   0.01367  0.008701   0.00118   0.02356        40       640    0.9908    0.9839    0.9928     0.878   0.01042  0.006305  0.001097
   226/499     2.23G   0.01427  0.008703  0.001282   0.02425        48       640     0.991    0.9843     0.993    0.8765   0.01114  0.006811  0.001125
   227/499     2.23G   0.01273  0.008197  0.001218   0.02215        53       640    0.9896    0.9896    0.9936    0.8758   0.01091  0.006312  0.001103
   228/499     2.23G   0.01381  0.008008  0.001211   0.02303        49       640     0.988    0.9896    0.9941    0.8604   0.01221  0.006967  0.001057
   229/499     2.23G   0.01371  0.008139  0.001159   0.02301        50       640    0.9931    0.9826    0.9949     0.857   0.01085    0.0062  0.001033
   230/499     2.23G   0.01351    0.0081  0.001225   0.02283        65       640    0.9869    0.9917     0.995    0.8795   0.01039  0.006164  0.001046
   231/499     2.23G   0.01314  0.008129  0.001137   0.02241        48       640    0.9909    0.9824    0.9943    0.8587   0.01149   0.00642  0.001064
   232/499     2.23G   0.01319   0.00785  0.001115   0.02215        31       640    0.9916    0.9817    0.9946    0.8714   0.01042  0.006019  0.001075
   233/499     2.23G   0.01154  0.008169  0.001093    0.0208        42       640    0.9795    0.9938    0.9939    0.8748   0.01048  0.005983  0.001039
   234/499     2.23G   0.01258  0.007882   0.00115   0.02161        55       640    0.9844    0.9938    0.9938    0.8793    0.0107  0.006332  0.001036
   235/499     2.23G   0.01407  0.008458  0.001141   0.02367        43       640    0.9879    0.9937    0.9943    0.8905   0.01047  0.006369  0.001114
   236/499     2.23G   0.01343  0.008162  0.001173   0.02277        58       640     0.988    0.9938    0.9951    0.8831   0.01112  0.006278  0.001119
   237/499     2.23G   0.01222  0.007703  0.001191   0.02111        54       640    0.9911    0.9922    0.9947    0.8827    0.0107  0.006269  0.001089
   238/499     2.23G     0.012  0.007919  0.001053   0.02097        40       640    0.9878    0.9896    0.9919    0.8561   0.01107  0.006397  0.001047
   239/499     2.23G     0.013     0.008  0.001138   0.02213        49       640    0.9931     0.982    0.9915    0.8584   0.01103  0.006439   0.00103
   240/499     2.23G   0.01482  0.008175  0.001198   0.02419        38       640    0.9936    0.9821    0.9923     0.875   0.01034   0.00652  0.001044
   241/499     2.23G   0.01401  0.008434  0.001155    0.0236        50       640    0.9938     0.984    0.9921     0.874   0.01043  0.006251  0.001026
   242/499     2.23G   0.01358  0.007838  0.001095   0.02251        60       640    0.9874    0.9937     0.993    0.8913  0.009962  0.006115  0.001024
   243/499     2.23G   0.01213   0.00773   0.00102   0.02088        29       640    0.9902    0.9937    0.9944    0.8735   0.01117   0.00605 0.0009847
   244/499     2.23G   0.01249  0.007775  0.001131    0.0214        41       640     0.988    0.9917    0.9941    0.8743   0.01041  0.005993 0.0009529
   245/499     2.23G   0.01321  0.007521  0.001055   0.02178        56       640    0.9937    0.9845    0.9947    0.8879   0.01005   0.00595 0.0009779
   246/499     2.23G   0.01266  0.007799  0.001216   0.02167        46       640    0.9912    0.9832    0.9944    0.8972  0.009541  0.005759  0.001048
   247/499     2.23G     0.012  0.008054  0.001354    0.0214        39       640    0.9874    0.9832    0.9937    0.8889    0.0099  0.006184  0.001087
   248/499     2.23G   0.01103  0.008219  0.001103   0.02035        56       640    0.9874    0.9828     0.993    0.8817   0.01018  0.006345  0.001054
   249/499     2.23G   0.01229  0.007786   0.00109   0.02116        50       640    0.9894    0.9824    0.9925    0.8752   0.01133   0.00654 0.0009999
   250/499     2.23G   0.01243  0.007764  0.001063   0.02126        42       640    0.9859    0.9896    0.9939    0.8697   0.01032  0.006272  0.000984
   251/499     2.23G   0.01253  0.007738  0.001026   0.02129        45       640    0.9897    0.9875    0.9943    0.8686   0.01089  0.006155  0.000961
   252/499     2.23G   0.01263  0.007886 0.0009835    0.0215        68       640    0.9925    0.9844     0.994    0.8629   0.01116  0.006159 0.0009362
   253/499     2.23G    0.0119  0.007729  0.001006   0.02063        38       640    0.9898    0.9896    0.9934    0.8859    0.0105  0.005864  0.000925
   254/499     2.23G   0.01128  0.007393  0.001085   0.01976        35       640    0.9921    0.9896    0.9934    0.8796   0.01024  0.005901 0.0009247
   255/499     2.23G    0.0121  0.008065  0.001044   0.02121        50       640    0.9912    0.9898     0.995    0.8885   0.01013  0.005957 0.0009693
   256/499     2.23G   0.01258  0.007753  0.001099   0.02143        45       640    0.9886    0.9895    0.9949    0.8904   0.01036   0.00584 0.0009863
   257/499     2.23G   0.01169  0.007832   0.00106   0.02058        47       640    0.9921    0.9831    0.9948    0.8731   0.01054  0.005906 0.0009883
   258/499     2.23G   0.01102  0.007479  0.001258   0.01976        39       640    0.9935    0.9879    0.9949    0.9016  0.009416  0.005613 0.0009781
   259/499     2.23G   0.01128  0.007834 0.0009666   0.02009        49       640    0.9884    0.9938    0.9947    0.8991  0.009612  0.005613 0.0009829
   260/499     2.23G   0.01312  0.008071  0.001017   0.02221        37       640    0.9864    0.9937    0.9935    0.8746   0.01037    0.0057  0.001018
   261/499     2.23G   0.01301  0.007886  0.001038   0.02193        44       640    0.9851    0.9937    0.9918    0.8786  0.009981  0.005887 0.0009974
   262/499     2.23G   0.01242  0.007582  0.001083   0.02109        49       640    0.9887    0.9896     0.993    0.8813    0.0109  0.006342 0.0009731
   263/499     2.23G   0.01126  0.007141  0.001083   0.01949        40       640    0.9887    0.9898    0.9935    0.8795   0.01036  0.006142 0.0009614
   264/499     2.23G   0.01244  0.007307 0.0009719   0.02072        51       640    0.9909     0.984    0.9929    0.8683   0.01088  0.006015 0.0009206
   265/499     2.23G   0.01224  0.007468  0.001069   0.02078        31       640    0.9915    0.9836    0.9919    0.8591   0.01058   0.00609 0.0009291
   266/499     2.23G   0.01186  0.008049 0.0009976    0.0209        61       640    0.9872    0.9937    0.9936    0.8622   0.01101   0.00635 0.0009486
   267/499     2.23G   0.01178  0.007502 0.0009481   0.02023        39       640     0.984    0.9938     0.995    0.8588   0.01072   0.00663 0.0009643
   268/499     2.23G   0.01111  0.007265  0.001057   0.01944        36       640    0.9835    0.9937    0.9938     0.878  0.009966  0.006108 0.0009404
   269/499     2.23G   0.01238  0.007668 0.0009142   0.02097        57       640    0.9837    0.9938    0.9913     0.856   0.01125  0.006166 0.0009435
   270/499     2.23G   0.01252  0.007556 0.0009309     0.021        49       640    0.9892    0.9838    0.9913    0.8783   0.01002   0.00578 0.0009234
   271/499     2.23G   0.01126  0.006988 0.0009064   0.01915        42       640    0.9901    0.9847    0.9943    0.8895   0.01011  0.005742 0.0008873
   272/499     2.23G   0.01246  0.007984 0.0009137   0.02136        47       640      0.99    0.9937    0.9953    0.8799   0.01061  0.005929  0.000894
   273/499     2.23G   0.01109  0.006969  0.001108   0.01916        40       640    0.9875    0.9938    0.9952    0.8786  0.009922  0.005818 0.0009185
   274/499     2.23G   0.01099  0.007627 0.0009331   0.01955        51       640    0.9827    0.9937    0.9948    0.8753   0.01029  0.005753 0.0009429
   275/499     2.23G   0.01119  0.007199 0.0009482   0.01933        41       640    0.9858    0.9906    0.9942    0.8751   0.01012   0.00585 0.0009349
   276/499     2.23G   0.01153  0.007998  0.001026   0.02056        39       640    0.9934    0.9824    0.9917    0.8833  0.009326  0.005605 0.0008808
   277/499     2.23G    0.0106   0.00705 0.0009868   0.01864        44       640    0.9933    0.9824    0.9922    0.8853  0.009907  0.005661 0.0008819
   278/499     2.23G   0.01058  0.007235  0.001032   0.01885        38       640    0.9932    0.9833    0.9933    0.8765   0.01009  0.005949 0.0008757
   279/499     2.23G   0.01116  0.007336  0.001064   0.01956        56       640    0.9846    0.9865    0.9944    0.8874   0.01037  0.005795 0.0009871
   280/499     2.23G   0.01248  0.007902  0.000999   0.02138        36       640    0.9847    0.9821    0.9946    0.8733   0.01073  0.005708  0.001125
   281/499     2.23G   0.01229  0.007998  0.000997   0.02128        61       640    0.9867    0.9847    0.9944    0.8648   0.01009  0.005911  0.001028
   282/499     2.23G   0.01114  0.007399  0.001073   0.01961        40       640    0.9811    0.9937    0.9937    0.8753   0.01034  0.006031 0.0009174
   283/499     2.23G   0.01024  0.007199 0.0009914   0.01843        51       640    0.9844    0.9938    0.9947    0.8866   0.01002  0.005905 0.0008671
   284/499     2.23G   0.01062  0.007274 0.0008945   0.01879        40       640    0.9876    0.9937    0.9953    0.8721   0.01002  0.005907 0.0008455
   285/499     2.23G   0.01103  0.007559 0.0008443   0.01943        45       640    0.9868    0.9938    0.9954    0.8763  0.009904  0.005733 0.0008903
   286/499     2.23G   0.01087    0.0074  0.000899   0.01917        41       640    0.9886    0.9937    0.9954    0.8768   0.01022  0.005903 0.0009028
   287/499     2.23G   0.01109  0.007468     0.001   0.01956        48       640    0.9882    0.9938    0.9953    0.8565   0.01039  0.006091 0.0008804
   288/499     2.23G   0.01056  0.007324 0.0009105   0.01879        37       640    0.9868    0.9937    0.9949    0.8719    0.0103  0.006104 0.0008537
   289/499     2.23G   0.01096  0.007434 0.0009086    0.0193        62       640    0.9875    0.9902    0.9947    0.8886   0.00971  0.005539 0.0008105
   290/499     2.23G   0.01207  0.007476 0.0008479   0.02039        39       640    0.9805    0.9937    0.9947    0.8889  0.009492  0.005636 0.0008514
   291/499     2.23G   0.01139  0.007116 0.0008278   0.01933        43       640    0.9871    0.9858    0.9946    0.8863  0.009797  0.005912 0.0008776
   292/499     2.23G   0.01033  0.006946 0.0007812   0.01806        57       640    0.9843    0.9902    0.9944    0.8865  0.009952  0.005865 0.0008195
   293/499     2.23G   0.01014  0.007025 0.0007956   0.01796        42       640    0.9892    0.9836    0.9935    0.8895  0.009867  0.005894 0.0007869
   294/499     2.23G   0.01069  0.007095 0.0007879   0.01857        53       640      0.99     0.984    0.9914    0.8859  0.009566  0.005653 0.0007753
   295/499     2.23G   0.01101  0.007315 0.0007997   0.01912        40       640    0.9909    0.9899    0.9929    0.8845  0.009674  0.005581 0.0007791
   296/499     2.23G   0.01135  0.007715 0.0008949   0.01996        51       640    0.9895    0.9938    0.9941    0.8837  0.009963    0.0057 0.0007949
   297/499     2.23G   0.01093  0.007636 0.0008738   0.01944        38       640     0.987    0.9937    0.9947    0.8645   0.01023  0.005933 0.0008246
   298/499     2.23G    0.0102  0.006838 0.0008212   0.01786        65       640    0.9865    0.9937    0.9947    0.8888  0.009627  0.006117 0.0008184
   299/499     2.23G   0.01046  0.007495 0.0009447    0.0189        60       640    0.9841    0.9937    0.9942    0.8866  0.009441  0.005901 0.0008169
   300/499     2.23G   0.01114  0.007217 0.0008399   0.01919        57       640    0.9815    0.9913    0.9942    0.8925   0.00957  0.005952 0.0008587
   301/499     2.23G   0.01047  0.006962 0.0009345   0.01836        35       640    0.9892    0.9846    0.9941    0.8936  0.009527  0.005784 0.0008824
   302/499     2.23G   0.01038  0.007006 0.0009281   0.01832        36       640    0.9835     0.991    0.9926    0.8839  0.009889   0.00571  0.000846
   303/499     2.23G   0.01011  0.006963 0.0008498   0.01793        47       640    0.9867    0.9881    0.9911    0.8868  0.009495   0.00556 0.0008041
   304/499     2.23G   0.01069  0.006624 0.0008464   0.01816        51       640    0.9897    0.9843    0.9905    0.8886  0.009425   0.00565 0.0007895
   305/499     2.23G   0.01144  0.007269 0.0009055   0.01962        38       640    0.9882    0.9896    0.9907    0.8777  0.009802  0.005766 0.0008403
   306/499     2.23G   0.01044  0.007033  0.000916   0.01839        47       640    0.9813    0.9907     0.992    0.8924  0.009542  0.005647 0.0009464
   307/499     2.23G   0.01066   0.00761 0.0008584   0.01913        62       640    0.9915    0.9778    0.9913    0.8806  0.009801  0.005747  0.001013
   308/499     2.23G  0.009604  0.006718 0.0009152   0.01724        49       640    0.9929    0.9775    0.9914    0.8794  0.009533  0.005509 0.0009525
   309/499     2.23G  0.009933  0.006991 0.0007617   0.01769        53       640     0.986      0.99    0.9912    0.8815  0.009359  0.005312 0.0007816
   310/499     2.23G   0.01122  0.007649  0.000777   0.01964        45       640    0.9915    0.9831    0.9913    0.8937  0.009325  0.005412 0.0007386
   311/499     2.23G   0.01055  0.007187 0.0008843   0.01862        54       640    0.9918    0.9839    0.9915    0.8953  0.009478  0.005506  0.000755
   312/499     2.23G   0.01123  0.007776 0.0008599   0.01987        45       640    0.9879    0.9938    0.9945    0.8713   0.01002  0.006014 0.0007707
   313/499     2.23G  0.009312  0.006911 0.0008098   0.01703        41       640    0.9904    0.9938    0.9948     0.885  0.009303  0.006046 0.0007776
   314/499     2.23G  0.009644   0.00667 0.0007652   0.01708        34       640    0.9897    0.9938    0.9934    0.8767   0.01006  0.006199 0.0007642
   315/499     2.23G    0.0104  0.006648 0.0008478    0.0179        44       640    0.9875    0.9937    0.9924    0.8778  0.009864  0.006018 0.0007702
   316/499     2.23G    0.0104   0.00712 0.0009062   0.01843        49       640    0.9847    0.9903    0.9925    0.8907  0.009257  0.005667  0.000811
   317/499     2.23G  0.009548  0.006968 0.0008107   0.01733        52       640    0.9861    0.9853    0.9913    0.8861  0.009634   0.00557 0.0008629
   318/499     2.23G  0.009927  0.006796 0.0008003   0.01752        36       640    0.9876    0.9801    0.9912    0.8886  0.009312  0.005645 0.0008864
   319/499     2.23G   0.01032   0.00732 0.0007825   0.01843        67       640    0.9828    0.9884    0.9912    0.8878  0.009408  0.005401  0.000822
   320/499     2.23G   0.01117   0.00768 0.0008089   0.01966        60       640    0.9859    0.9938    0.9913    0.8817  0.009578  0.005542 0.0007369
   321/499     2.23G  0.009975  0.006865 0.0007806   0.01762        37       640    0.9864    0.9937    0.9917    0.8746  0.009727   0.00595 0.0007216
   322/499     2.23G   0.01002  0.006721 0.0007932   0.01754        52       640    0.9891    0.9938    0.9938    0.8691   0.00978  0.006138 0.0007154
   323/499     2.23G  0.009503   0.00652 0.0008552   0.01688        52       640    0.9887    0.9938    0.9937     0.873  0.009894  0.006208 0.0007068
   324/499     2.23G  0.009613  0.006759 0.0007062   0.01708        49       640    0.9869    0.9938    0.9947    0.8788  0.009824  0.006306 0.0007151
   325/499     2.23G   0.01018  0.006835 0.0009052   0.01792        41       640    0.9917    0.9816    0.9948    0.8864  0.009578  0.005878  0.000821
   326/499     2.23G   0.01003   0.00699  0.000819   0.01784        48       640    0.9902    0.9829     0.995    0.8934  0.009205  0.005744 0.0007789
   327/499     2.23G   0.00959  0.006949 0.0008495   0.01739        61       640    0.9879    0.9867    0.9946    0.9057  0.009329  0.005727 0.0007348
   328/499     2.23G   0.01011  0.006464 0.0008575   0.01743        51       640    0.9844     0.991    0.9926    0.8908  0.009638  0.005565 0.0007244
   329/499     2.23G   0.01009  0.006887 0.0007837   0.01776        51       640    0.9895    0.9875    0.9915    0.8836  0.009746  0.005808 0.0007226
   330/499     2.23G   0.01031  0.007078 0.0007347   0.01812        54       640    0.9916    0.9847    0.9912    0.8847   0.01006  0.005983 0.0007356
   331/499     2.23G   0.01057  0.006942 0.0008039   0.01832        56       640    0.9902    0.9843    0.9912    0.8975  0.009652  0.005702 0.0007374
   332/499     2.23G   0.00987  0.007055 0.0008283   0.01775        42       640    0.9876    0.9822    0.9912    0.9034  0.008905  0.005545 0.0007255
   333/499     2.23G  0.009255  0.006598 0.0007681   0.01662        80       640    0.9885    0.9818    0.9915    0.8862  0.009428  0.005658   0.00072
   334/499     2.23G  0.009666  0.006812 0.0007106   0.01719        64       640    0.9879    0.9927    0.9928    0.8916  0.009486  0.005495 0.0007615
   335/499     2.23G  0.009863  0.006892 0.0007328   0.01749        42       640    0.9914    0.9831    0.9928    0.8867  0.009287  0.005446 0.0008152
   336/499     2.23G  0.009435  0.006833 0.0007271   0.01699        67       640    0.9872    0.9938    0.9932    0.8892  0.009339  0.005555 0.0007365
   337/499     2.23G  0.009639   0.00651 0.0006847   0.01683        48       640    0.9908    0.9926    0.9929    0.8911  0.009293  0.005716 0.0006953
   338/499     2.23G  0.009297  0.006759 0.0008284   0.01688        57       640    0.9877    0.9937    0.9921    0.8777   0.00991  0.006143 0.0007148
   339/499     2.23G   0.00917  0.006545 0.0007022   0.01642        51       640    0.9887    0.9846     0.992    0.8908  0.009608  0.005626  0.000801
   340/499     2.23G   0.01003  0.006932 0.0007853   0.01774        29       640    0.9867    0.9852    0.9926    0.8829   0.00967  0.005621 0.0008035
   341/499     2.23G  0.009654  0.007002 0.0007212   0.01738        63       640    0.9894    0.9799    0.9923    0.8935  0.009396  0.005466 0.0007623
   342/499     2.23G  0.009471  0.006559 0.0007173   0.01675        54       640    0.9806     0.991    0.9927    0.8861  0.009396  0.005537 0.0007049
   343/499     2.23G  0.009604  0.006964 0.0006793   0.01725        51       640    0.9813    0.9918    0.9921     0.879  0.009638  0.005711 0.0006982
   344/499     2.23G  0.009938  0.006949 0.0006782   0.01757        37       640    0.9877    0.9907    0.9922    0.8736  0.009999  0.005868 0.0006671
   345/499     2.23G  0.009202  0.006522  0.000688   0.01641        51       640    0.9915    0.9898    0.9925    0.8869  0.009659  0.005761 0.0006507
   346/499     2.23G   0.00939  0.006629 0.0007053   0.01672        44       640     0.992    0.9896    0.9929    0.8815  0.009259  0.005524 0.0006535
   347/499     2.23G  0.009276  0.006572  0.000699   0.01655        44       640    0.9909    0.9877    0.9916    0.8886  0.009457  0.005597 0.0006543
   348/499     2.23G   0.00918  0.007176 0.0006618   0.01702        46       640    0.9902    0.9875    0.9918    0.8904  0.009649  0.005746 0.0006559
   349/499     2.23G  0.009639   0.00698 0.0006608   0.01728        39       640    0.9887    0.9892    0.9924    0.8862  0.009206  0.005976 0.0006698
   350/499     2.23G   0.01001  0.006733 0.0008661   0.01761        42       640    0.9811    0.9937    0.9932    0.8855  0.009864  0.006119 0.0007536
   351/499     2.23G  0.009715  0.006794 0.0007386   0.01725        42       640    0.9917    0.9759    0.9922    0.8743  0.009747  0.005899  0.000954
   352/499     2.23G  0.009328  0.006531 0.0006919   0.01655        45       640    0.9891    0.9789    0.9921    0.8787  0.009361  0.006059 0.0008925
   353/499     2.23G  0.009081  0.006735 0.0007927   0.01661        51       640    0.9804    0.9909    0.9916    0.8812  0.009463  0.005846  0.000726
   354/499     2.23G  0.008889  0.006539 0.0006345   0.01606        51       640    0.9889    0.9893    0.9912    0.8926  0.008948  0.005353 0.0006633
   355/499     2.23G  0.009679  0.007155 0.0006424   0.01748        50       640     0.992    0.9898    0.9919    0.8928  0.009205  0.005607 0.0006334
   356/499     2.23G  0.009135  0.006566 0.0006468   0.01635        39       640    0.9932    0.9883     0.992    0.8879  0.009321  0.005659 0.0006267
   357/499     2.23G   0.00929  0.007038 0.0006426   0.01697        55       640    0.9947    0.9878    0.9931    0.8829  0.009204  0.005523 0.0006305
   358/499     2.23G  0.008911  0.006698 0.0007314   0.01634        50       640    0.9884    0.9937     0.994    0.8823  0.009291  0.005557 0.0006618
   359/499     2.23G  0.008901  0.006867 0.0006765   0.01644        46       640     0.989    0.9833    0.9932    0.8855  0.009121  0.005516 0.0007646
   360/499     2.23G  0.009374  0.006849 0.0006657   0.01689        43       640    0.9884    0.9831    0.9925    0.8926  0.009157  0.005709 0.0008541
   361/499     2.23G   0.00895  0.006541 0.0006656   0.01616        39       640    0.9909    0.9791    0.9927    0.8987  0.009312  0.005604 0.0007251
   362/499     2.23G  0.008704  0.006555 0.0006941   0.01595        51       640    0.9891    0.9878    0.9935    0.8827  0.009158  0.005383 0.0006252
   363/499     2.23G  0.008641   0.00641 0.0005937   0.01564        34       640    0.9901    0.9875    0.9929    0.8832   0.00932  0.005494 0.0005936
   364/499     2.23G  0.009118  0.006248 0.0005751   0.01594        49       640     0.992    0.9896    0.9932    0.8894  0.009183  0.005667 0.0005864
   365/499     2.23G  0.009474  0.006742 0.0006055   0.01682        63       640    0.9882    0.9937     0.994    0.8822  0.009288  0.005732 0.0005927
   366/499     2.23G  0.008708  0.006711 0.0006092   0.01603        54       640    0.9879    0.9938     0.992    0.8832  0.009325  0.005578  0.000605
   367/499     2.23G  0.008608  0.006128 0.0006113   0.01535        50       640    0.9883    0.9937    0.9918    0.8852  0.009302  0.005753 0.0006166
   368/499     2.23G  0.008673  0.006557 0.0006155   0.01584        53       640    0.9924    0.9893    0.9922    0.8842  0.009137  0.005701 0.0006073
   369/499     2.23G  0.009089  0.006722 0.0006167   0.01643        67       640    0.9927    0.9893    0.9938    0.8879  0.009244  0.005804  0.000597
   370/499     2.23G  0.009187   0.00616 0.0006133   0.01596        41       640    0.9919    0.9903    0.9929    0.8844    0.0097  0.005811  0.000589
   371/499     2.23G  0.008848  0.006369 0.0005751   0.01579        43       640    0.9922      0.99    0.9923    0.8876  0.009213  0.005765 0.0005843
   372/499     2.23G  0.009377  0.006492 0.0005924   0.01646        30       640    0.9933    0.9892    0.9926    0.8892  0.009405  0.005761 0.0005779
   373/499     2.23G  0.008859  0.006896  0.000589   0.01634        50       640    0.9901    0.9937    0.9931    0.8851  0.009224  0.005778 0.0005732
   374/499     2.23G   0.00847  0.006683 0.0005733   0.01573        45       640    0.9925    0.9938    0.9947    0.8825  0.009363  0.005894 0.0005681
   375/499     2.23G  0.009097  0.006106 0.0005788   0.01578        45       640    0.9923    0.9937    0.9945    0.8882  0.009148   0.00586 0.0005655
   376/499     2.23G  0.008494  0.006393 0.0006103    0.0155        48       640    0.9937    0.9901    0.9942    0.8982  0.009168  0.005706 0.0005616
   377/499     2.23G  0.008542  0.006781 0.0005683   0.01589        52       640     0.994    0.9875    0.9922     0.885  0.009216  0.005694 0.0005571
   378/499     2.23G   0.00858  0.006119 0.0005754   0.01528        45       640    0.9945    0.9875    0.9926    0.8895  0.009128  0.005591 0.0005554
   379/499     2.23G  0.008703  0.006667 0.0005669   0.01594        40       640    0.9942    0.9896    0.9932    0.8955  0.009082  0.005577 0.0005531
   380/499     2.23G   0.00905  0.006761 0.0005883    0.0164        48       640    0.9914    0.9937    0.9936     0.892   0.00896  0.005556 0.0005558
   381/499     2.23G  0.009018  0.006944 0.0006162   0.01658        35       640    0.9877    0.9938     0.993     0.896  0.008956  0.005701 0.0005725
   382/499     2.23G   0.00873  0.006484 0.0005957   0.01581        36       640    0.9829    0.9935    0.9929    0.8759  0.009245  0.005883  0.000592
   383/499     2.23G  0.008274  0.006168   0.00073   0.01517        45       640    0.9925    0.9826    0.9933    0.8834  0.009671  0.005833 0.0006189
   384/499     2.23G  0.008767  0.006181 0.0006332   0.01558        54       640    0.9932    0.9819    0.9933    0.8893   0.00955  0.005662 0.0006246
   385/499     2.23G  0.008964  0.006235 0.0005496   0.01575        46       640    0.9888    0.9938    0.9947    0.8962  0.009219  0.005564  0.000574
   386/499     2.23G  0.008546   0.00618 0.0005566   0.01528        49       640    0.9926    0.9927    0.9953    0.9019  0.008956   0.00548 0.0005589
   387/499     2.23G  0.008413  0.006302 0.0005998   0.01531        55       640    0.9921    0.9917    0.9943    0.8879  0.009123  0.005614   0.00055
   388/499     2.23G  0.008254  0.006043 0.0006152   0.01491        49       640    0.9908    0.9938    0.9927    0.8835  0.009114   0.00561 0.0005471
   389/499     2.23G   0.00815  0.006121 0.0006095   0.01488        53       640    0.9924    0.9938    0.9932    0.8885  0.009237  0.005837 0.0005545
   390/499     2.23G  0.008615  0.006415 0.0005418   0.01557        61       640    0.9917    0.9938    0.9941    0.8878  0.009058  0.005722 0.0005726
   391/499     2.23G  0.008586   0.00622 0.0005769   0.01538        50       640    0.9914    0.9937     0.994    0.8876   0.00914  0.005515 0.0005637
   392/499     2.23G  0.008571  0.006288 0.0006429    0.0155        40       640    0.9904    0.9938    0.9942    0.8894  0.009104  0.005509  0.000555
   393/499     2.23G  0.008263  0.006112 0.0005367   0.01491        57       640    0.9894    0.9938    0.9943    0.8921   0.00907  0.005721 0.0005554
   394/499     2.23G  0.008161  0.005988 0.0006347   0.01478        36       640    0.9846    0.9923     0.994    0.8925  0.009144  0.005822 0.0005706
   395/499     2.23G  0.008571  0.006257 0.0005954   0.01542        38       640    0.9929    0.9819    0.9926    0.8982  0.008857   0.00563  0.000621
   396/499     2.23G  0.008403  0.006078 0.0005567   0.01504        48       640    0.9878    0.9853    0.9914    0.8909  0.008873  0.005766 0.0006007
   397/499     2.23G  0.008335  0.006488 0.0005906   0.01541        54       640     0.982    0.9914    0.9913    0.8911  0.008808  0.005747 0.0005843
   398/499     2.23G  0.008135  0.006201 0.0005007   0.01484        49       640    0.9843      0.99    0.9908    0.8942  0.009016  0.005975 0.0005598
   399/499     2.23G  0.008422  0.006988 0.0005546   0.01596        51       640    0.9835    0.9895    0.9907    0.8938  0.008929  0.005734   0.00056
   400/499     2.23G  0.008492  0.006484 0.0005765   0.01555        48       640    0.9847    0.9907    0.9908    0.8867  0.009272  0.005634 0.0005574
   401/499     2.23G  0.008619  0.006187 0.0005852   0.01539        35       640    0.9844    0.9937    0.9908    0.8797  0.009387  0.005767 0.0005472
   402/499     2.23G  0.008788   0.00664  0.000546   0.01597        53       640    0.9886    0.9902    0.9915    0.8752  0.009357  0.005789 0.0005352
   403/499     2.23G  0.008211  0.006469 0.0005448   0.01522        56       640    0.9897    0.9903    0.9925     0.879  0.009154  0.005734   0.00053
